Old Listing Key,New Listing Key,,,,,
3yd-MRIS-FX10040651,3yd-TRENDPA-1000067297,,,,,
3yd-MRIS-FX10039957,3yd-TRENDPA-1000067307,,,,,
3yd-MRIS-FX10046834,3yd-TRENDPA-1000067319,,,,,
3yd-MRIS-FX10040363,3yd-TRENDPA-1000067331,,,,,
3yd-MRIS-FX10041538,3yd-TRENDPA-1000067343,,,,,
3yd-MRIS-FX10040978,3yd-TRENDPA-1000067353,,,,,
3yd-MRIS-FX10043094,3yd-TRENDPA-1000067363,,,,,
3yd-MRIS-FX10040272,3yd-TRENDPA-1000067365,,,,,
3yd-MRIS-FX10041698,3yd-TRENDPA-1000067375,,,,,
3yd-MRIS-FX10041090,3yd-TRENDPA-1000067377,,,,,
3yd-MRIS-FX10041395,3yd-TRENDPA-1000067385,,,,,
3yd-MRIS-FX10041015,3yd-TRENDPA-1000067387,,,,,
3yd-MRIS-FX10040624,3yd-TRENDPA-1000067395,,,,,
3yd-MRIS-FX10040443,3yd-TRENDPA-1000067397,,,,,
3yd-MRIS-FX10041386,3yd-TRENDPA-1000067405,,,,,
3yd-MRIS-FX10044250,3yd-TRENDPA-1000067407,,,,,
3yd-MRIS-FX10040423,3yd-TRENDPA-1000067415,,,,,
3yd-MRIS-FX10034186,3yd-TRENDPA-1000066559,,,,,
3yd-MRIS-FX10035827,3yd-TRENDPA-1000066643,,,,,
3yd-MRIS-FX10035937,3yd-TRENDPA-1000066663,,,,,
3yd-MRIS-FX10048658,3yd-TRENDPA-1000066673,,,,,
3yd-MRIS-FX10035305,3yd-TRENDPA-1000066693,,,,,
3yd-MRIS-FX10035986,3yd-TRENDPA-1000066725,,,,,
3yd-MRIS-FX10036503,3yd-TRENDPA-1000066747,,,,,
3yd-MRIS-FX10035583,3yd-TRENDPA-1000066759,,,,,
3yd-MRIS-FX10043284,3yd-TRENDPA-1000066769,,,,,
3yd-MRIS-FX10036753,3yd-TRENDPA-1000066779,,,,,
3yd-MRIS-FX10037961,3yd-TRENDPA-1000066789,,,,,
3yd-MRIS-FX10037396,3yd-TRENDPA-1000066797,,,,,
3yd-MRIS-FX10036286,3yd-TRENDPA-1000066807,,,,,
3yd-MRIS-FX10050123,3yd-TRENDPA-1000066817,,,,,
3yd-MRIS-FX10036394,3yd-TRENDPA-1000066829,,,,,
3yd-MRIS-FX10020738,3yd-TRENDPA-1000064919,,,,,
3yd-MRIS-FX10037690,3yd-TRENDPA-1000064937,,,,,
3yd-MRIS-FX10022232,3yd-TRENDPA-1000064953,,,,,
3yd-MRIS-FX10020912,3yd-TRENDPA-1000064965,,,,,
3yd-MRIS-FX10021295,3yd-TRENDPA-1000064977,,,,,
3yd-MRIS-FX10023353,3yd-TRENDPA-1000064989,,,,,
3yd-MRIS-FX10021344,3yd-TRENDPA-1000065013,,,,,
3yd-MRIS-FX10034859,3yd-TRENDPA-1000066605,,,,,
3yd-MRIS-FX10035370,3yd-TRENDPA-1000066619,,,,,
3yd-MRIS-FX10035314,3yd-TRENDPA-1000066633,,,,,
3yd-MRIS-FX10036184,3yd-TRENDPA-1000066647,,,,,
3yd-MRIS-FX10041347,3yd-TRENDPA-1000067513,,,,,
3yd-MRIS-FX10041787,3yd-TRENDPA-1000067523,,,,,
3yd-MRIS-FX10042294,3yd-TRENDPA-1000067539,,,,,
3yd-MRIS-FX10033581,3yd-TRENDPA-1000066289,,,,,
3yd-MRIS-FX10036544,3yd-TRENDPA-1000066299,,,,,
3yd-MRIS-FX10031922,3yd-TRENDPA-1000066309,,,,,
3yd-MRIS-FX10032673,3yd-TRENDPA-1000066319,,,,,
3yd-MRIS-FX10032857,3yd-TRENDPA-1000066329,,,,,
3yd-MRIS-FX10032387,3yd-TRENDPA-1000066339,,,,,
3yd-MRIS-FX10032811,3yd-TRENDPA-1000066349,,,,,
3yd-MRIS-FX10032791,3yd-TRENDPA-1000066359,,,,,
3yd-MRIS-FX10037618,3yd-TRENDPA-1000066369,,,,,
3yd-MRIS-FX10033320,3yd-TRENDPA-1000066381,,,,,
3yd-MRIS-FX10034317,3yd-TRENDPA-1000066389,,,,,
3yd-MRIS-FX10033428,3yd-TRENDPA-1000066399,,,,,
3yd-MRIS-FX10037217,3yd-TRENDPA-1000066411,,,,,
3yd-MRIS-FX10036434,3yd-TRENDPA-1000066421,,,,,
3yd-MRIS-FX10033880,3yd-TRENDPA-1000066431,,,,,
3yd-MRIS-FX10034709,3yd-TRENDPA-1000066455,,,,,
3yd-MRIS-FX10033128,3yd-TRENDPA-1000066467,,,,,
3yd-MRIS-FX10033333,3yd-TRENDPA-1000066481,,,,,
3yd-MRIS-FX10039497,3yd-TRENDPA-1000067201,,,,,
3yd-MRIS-FX10043096,3yd-TRENDPA-1000067425,,,,,
3yd-MRIS-FX10043041,3yd-TRENDPA-1000067435,,,,,
3yd-MRIS-FX10041373,3yd-TRENDPA-1000067445,,,,,
3yd-MRIS-FX10040963,3yd-TRENDPA-1000067453,,,,,
3yd-MRIS-FX10041803,3yd-TRENDPA-1000067455,,,,,
3yd-MRIS-FX10051846,3yd-TRENDPA-1000067465,,,,,
3yd-MRIS-FX10041370,3yd-TRENDPA-1000067467,,,,,
3yd-MRIS-FX10041633,3yd-TRENDPA-1000067477,,,,,
3yd-MRIS-FX10041277,3yd-TRENDPA-1000067481,,,,,
3yd-MRIS-FX10041542,3yd-TRENDPA-1000067487,,,,,
3yd-MRIS-FX10042177,3yd-TRENDPA-1000067491,,,,,
3yd-MRIS-FX10041687,3yd-TRENDPA-1000067497,,,,,
3yd-MRIS-FX10043792,3yd-TRENDPA-1000067499,,,,,
3yd-MRIS-FX10041667,3yd-TRENDPA-1000067507,,,,,
3yd-MRIS-FX10050803,3yd-TRENDPA-1000067511,,,,,
3yd-MRIS-FX10042394,3yd-TRENDPA-1000067517,,,,,
3yd-MRIS-FX10036614,3yd-TRENDPA-1000066855,,,,,
3yd-MRIS-FX10043960,3yd-TRENDPA-1000066867,,,,,
3yd-MRIS-FX10036996,3yd-TRENDPA-1000066879,,,,,
3yd-MRIS-FX10041701,3yd-TRENDPA-1000066889,,,,,
3yd-MRIS-FX10037743,3yd-TRENDPA-1000066897,,,,,
3yd-MRIS-FX10038213,3yd-TRENDPA-1000066909,,,,,
3yd-MRIS-FX10037403,3yd-TRENDPA-1000066919,,,,,
3yd-MRIS-FX10037317,3yd-TRENDPA-1000066929,,,,,
3yd-MRIS-FX10038162,3yd-TRENDPA-1000066937,,,,,
3yd-MRIS-FX10037938,3yd-TRENDPA-1000066947,,,,,
3yd-MRIS-FX10038200,3yd-TRENDPA-1000066957,,,,,
3yd-MRIS-FX10040432,3yd-TRENDPA-1000066967,,,,,
3yd-MRIS-FX10037057,3yd-TRENDPA-1000066977,,,,,
3yd-MRIS-FX10050368,3yd-TRENDPA-1000066987,,,,,
3yd-MRIS-FX10037855,3yd-TRENDPA-1000067009,,,,,
3yd-MRIS-FX10039507,3yd-TRENDPA-1000067017,,,,,
3yd-MRIS-FX10020685,3yd-TRENDPA-1000063571,,,,,
3yd-MRIS-FX10005489,3yd-TRENDPA-1000063581,,,,,
3yd-MRIS-FX10007923,3yd-TRENDPA-1000063591,,,,,
3yd-MRIS-FX10006602,3yd-TRENDPA-1000063613,,,,,
3yd-MRIS-FX10005338,3yd-TRENDPA-1000063625,,,,,
3yd-MRIS-FX10016290,3yd-TRENDPA-1000063637,,,,,
3yd-MRIS-FX10011408,3yd-TRENDPA-1000063657,,,,,
3yd-MRIS-FX10007666,3yd-TRENDPA-1000063667,,,,,
3yd-MRIS-FX10005249,3yd-TRENDPA-1000063677,,,,,
3yd-MRIS-FX10006537,3yd-TRENDPA-1000063695,,,,,
3yd-MRIS-FX10006258,3yd-TRENDPA-1000063705,,,,,
3yd-MRIS-FX10007166,3yd-TRENDPA-1000063727,,,,,
3yd-MRIS-FX10012253,3yd-TRENDPA-1000063737,,,,,
3yd-MRIS-FX10010068,3yd-TRENDPA-1000063747,,,,,
3yd-MRIS-FX10008463,3yd-TRENDPA-1000063761,,,,,
3yd-MRIS-FX10021972,3yd-TRENDPA-1000063773,,,,,
3yd-MRIS-FX10033502,3yd-TRENDPA-1000066493,,,,,
3yd-MRIS-FX10034234,3yd-TRENDPA-1000066505,,,,,
3yd-MRIS-FX10034503,3yd-TRENDPA-1000066515,,,,,
3yd-MRIS-FX10034133,3yd-TRENDPA-1000066535,,,,,
3yd-MRIS-FX10035323,3yd-TRENDPA-1000066555,,,,,
3yd-MRIS-FX10035724,3yd-TRENDPA-1000066569,,,,,
3yd-MRIS-FX10035033,3yd-TRENDPA-1000066579,,,,,
3yd-MRIS-FX10034857,3yd-TRENDPA-1000066591,,,,,
3yd-MRIS-FX10035448,3yd-TRENDPA-1000066679,,,,,
3yd-MRIS-FX10037585,3yd-TRENDPA-1000066689,,,,,
3yd-MRIS-FX10036034,3yd-TRENDPA-1000066691,,,,,
3yd-MRIS-FX10034921,3yd-TRENDPA-1000066697,,,,,
3yd-MRIS-FX10035958,3yd-TRENDPA-1000066701,,,,,
3yd-MRIS-FX10041534,3yd-TRENDPA-1000066709,,,,,
3yd-MRIS-FX10039202,3yd-TRENDPA-1000066711,,,,,
3yd-MRIS-FX10039865,3yd-TRENDPA-1000066723,,,,,
3yd-MRIS-FX10036474,3yd-TRENDPA-1000066731,,,,,
3yd-MRIS-FX10042007,3yd-TRENDPA-1000067527,,,,,
3yd-MRIS-FX10045814,3yd-TRENDPA-1000067533,,,,,
3yd-MRIS-FX10041652,3yd-TRENDPA-1000067537,,,,,
3yd-MRIS-FX10042058,3yd-TRENDPA-1000067547,,,,,
3yd-MRIS-FX10043536,3yd-TRENDPA-1000067559,,,,,
3yd-MRIS-FX10041761,3yd-TRENDPA-1000067571,,,,,
3yd-MRIS-FX10049817,3yd-TRENDPA-1000067581,,,,,
3yd-MRIS-FX10046456,3yd-TRENDPA-1000067587,,,,,
3yd-MRIS-FX10042631,3yd-TRENDPA-1000067595,,,,,
3yd-MRIS-FX10042281,3yd-TRENDPA-1000067599,,,,,
3yd-MRIS-FX10042471,3yd-TRENDPA-1000067605,,,,,
3yd-MRIS-FX10043921,3yd-TRENDPA-1000067611,,,,,
3yd-MRIS-FX10042668,3yd-TRENDPA-1000067617,,,,,
3yd-MRIS-FX10042506,3yd-TRENDPA-1000067625,,,,,
3yd-MRIS-FX10042445,3yd-TRENDPA-1000067635,,,,,
3yd-MRIS-FX10043798,3yd-TRENDPA-1000067645,,,,,
3yd-MRIS-FX10038363,3yd-TRENDPA-1000067045,,,,,
3yd-MRIS-FX10038089,3yd-TRENDPA-1000067055,,,,,
3yd-MRIS-FX10038362,3yd-TRENDPA-1000067065,,,,,
3yd-MRIS-FX10046710,3yd-TRENDPA-1000067075,,,,,
3yd-MRIS-FX10046030,3yd-TRENDPA-1000067085,,,,,
3yd-MRIS-FX10038833,3yd-TRENDPA-1000067103,,,,,
3yd-MRIS-FX10039404,3yd-TRENDPA-1000067113,,,,,
3yd-MRIS-FX10039996,3yd-TRENDPA-1000067123,,,,,
3yd-MRIS-FX10041593,3yd-TRENDPA-1000067133,,,,,
3yd-MRIS-FX10039049,3yd-TRENDPA-1000067143,,,,,
3yd-MRIS-FX10039977,3yd-TRENDPA-1000067151,,,,,
3yd-MRIS-FX10039272,3yd-TRENDPA-1000067161,,,,,
3yd-MRIS-FX10041606,3yd-TRENDPA-1000067171,,,,,
3yd-MRIS-FX10041493,3yd-TRENDPA-1000067181,,,,,
3yd-MRIS-FX10039106,3yd-TRENDPA-1000067193,,,,,
3yd-MRIS-FX10039549,3yd-TRENDPA-1000067215,,,,,
3yd-MRIS-FX10039194,3yd-TRENDPA-1000067225,,,,,
3yd-MRIS-FX10017897,3yd-TRENDPA-1000063783,,,,,
3yd-MRIS-FX10008407,3yd-TRENDPA-1000063803,,,,,
3yd-MRIS-FX10022484,3yd-TRENDPA-1000063813,,,,,
3yd-MRIS-FX10017880,3yd-TRENDPA-1000063823,,,,,
3yd-MRIS-FX10020277,3yd-TRENDPA-1000063835,,,,,
3yd-MRIS-FX10009493,3yd-TRENDPA-1000063869,,,,,
3yd-MRIS-FX10010412,3yd-TRENDPA-1000063887,,,,,
3yd-MRIS-FX10009515,3yd-TRENDPA-1000063897,,,,,
3yd-MRIS-FX10010105,3yd-TRENDPA-1000063905,,,,,
3yd-MRIS-FX10009896,3yd-TRENDPA-1000063915,,,,,
3yd-MRIS-FX10008849,3yd-TRENDPA-1000063925,,,,,
3yd-MRIS-FX10008306,3yd-TRENDPA-1000063935,,,,,
3yd-MRIS-FX10011259,3yd-TRENDPA-1000063945,,,,,
3yd-MRIS-FX10009258,3yd-TRENDPA-1000063955,,,,,
3yd-MRIS-FX10008363,3yd-TRENDPA-1000063967,,,,,
3yd-MRIS-FX10011979,3yd-TRENDPA-1000063979,,,,,
3yd-MRIS-FX10010711,3yd-TRENDPA-1000063991,,,,,
3yd-MRIS-FX10010634,3yd-TRENDPA-1000064001,,,,,
3yd-MRIS-FX10035436,3yd-TRENDPA-1000066743,,,,,
3yd-MRIS-FX10035848,3yd-TRENDPA-1000066753,,,,,
3yd-MRIS-FX10035834,3yd-TRENDPA-1000066763,,,,,
3yd-MRIS-FX10036172,3yd-TRENDPA-1000066775,,,,,
3yd-MRIS-FX10036391,3yd-TRENDPA-1000066785,,,,,
3yd-MRIS-FX10036167,3yd-TRENDPA-1000066795,,,,,
3yd-MRIS-FX10035982,3yd-TRENDPA-1000066805,,,,,
3yd-MRIS-FX10039152,3yd-TRENDPA-1000066815,,,,,
3yd-MRIS-FX10036293,3yd-TRENDPA-1000066823,,,,,
3yd-MRIS-FX10044883,3yd-TRENDPA-1000066833,,,,,
3yd-MRIS-FX10037840,3yd-TRENDPA-1000066845,,,,,
3yd-MRIS-FX10042050,3yd-TRENDPA-1000066857,,,,,
3yd-MRIS-FX10037517,3yd-TRENDPA-1000066871,,,,,
3yd-MRIS-FX10037795,3yd-TRENDPA-1000066941,,,,,
3yd-MRIS-FX10038523,3yd-TRENDPA-1000066951,,,,,
3yd-MRIS-FX10039721,3yd-TRENDPA-1000066953,,,,,
3yd-MRIS-FX10038983,3yd-TRENDPA-1000066963,,,,,
3yd-MRIS-FX10046991,3yd-TRENDPA-1000067655,,,,,
3yd-MRIS-FX10043204,3yd-TRENDPA-1000067665,,,,,
3yd-MRIS-FX10044962,3yd-TRENDPA-1000067667,,,,,
3yd-MRIS-FX10050193,3yd-TRENDPA-1000067677,,,,,
3yd-MRIS-FX10043143,3yd-TRENDPA-1000067681,,,,,
3yd-MRIS-FX10045898,3yd-TRENDPA-1000067689,,,,,
3yd-MRIS-FX10045544,3yd-TRENDPA-1000067703,,,,,
3yd-MRIS-FX10046029,3yd-TRENDPA-1000067715,,,,,
3yd-MRIS-FX10043128,3yd-TRENDPA-1000067727,,,,,
3yd-MRIS-FX10044463,3yd-TRENDPA-1000067737,,,,,
3yd-MRIS-FX10044953,3yd-TRENDPA-1000067747,,,,,
3yd-MRIS-FX10047663,3yd-TRENDPA-1000067759,,,,,
3yd-MRIS-FX10045671,3yd-TRENDPA-1000067777,,,,,
3yd-MRIS-FX10044824,3yd-TRENDPA-1000067787,,,,,
3yd-MRIS-FX10043453,3yd-TRENDPA-1000067807,,,,,
3yd-MRIS-FX10047509,3yd-TRENDPA-1000067815,,,,,
3yd-MRIS-FX10051837,3yd-TRENDPA-1000067827,,,,,
3yd-MRIS-FX10041518,3yd-TRENDPA-1000067235,,,,,
3yd-MRIS-FX10040073,3yd-TRENDPA-1000067247,,,,,
3yd-MRIS-FX10039688,3yd-TRENDPA-1000067259,,,,,
3yd-MRIS-FX10040288,3yd-TRENDPA-1000067271,,,,,
3yd-MRIS-FX10040165,3yd-TRENDPA-1000067281,,,,,
3yd-MRIS-FX10039946,3yd-TRENDPA-1000067291,,,,,
3yd-MRIS-FX10047632,3yd-TRENDPA-1000067301,,,,,
3yd-MRIS-FX10040236,3yd-TRENDPA-1000067329,,,,,
3yd-MRIS-FX10039987,3yd-TRENDPA-1000067339,,,,,
3yd-MRIS-FX10040546,3yd-TRENDPA-1000067361,,,,,
3yd-MRIS-FX10040977,3yd-TRENDPA-1000067373,,,,,
3yd-MRIS-FX10042671,3yd-TRENDPA-1000067621,,,,,
3yd-MRIS-FX10052387,3yd-TRENDPA-1000067631,,,,,
3yd-MRIS-FX10043454,3yd-TRENDPA-1000067641,,,,,
3yd-MRIS-FX10051652,3yd-TRENDPA-1000067663,,,,,
3yd-MRIS-FX10044479,3yd-TRENDPA-1000067675,,,,,
3yd-MRIS-FX10010058,3yd-TRENDPA-1000064015,,,,,
3yd-MRIS-FX10010403,3yd-TRENDPA-1000064027,,,,,
3yd-MRIS-FX10017013,3yd-TRENDPA-1000064037,,,,,
3yd-MRIS-FX10012128,3yd-TRENDPA-1000064051,,,,,
3yd-MRIS-FX10023161,3yd-TRENDPA-1000064061,,,,,
3yd-MRIS-FX10010984,3yd-TRENDPA-1000064083,,,,,
3yd-MRIS-FX10011678,3yd-TRENDPA-1000064111,,,,,
3yd-MRIS-FX10012018,3yd-TRENDPA-1000064121,,,,,
3yd-MRIS-FX10012195,3yd-TRENDPA-1000064133,,,,,
3yd-MRIS-FX10011987,3yd-TRENDPA-1000064173,,,,,
3yd-MRIS-FX10041719,3yd-TRENDPA-1000067551,,,,,
3yd-MRIS-FX10042625,3yd-TRENDPA-1000067561,,,,,
3yd-MRIS-FX10043977,3yd-TRENDPA-1000067573,,,,,
3yd-MRIS-FX10042545,3yd-TRENDPA-1000067583,,,,,
3yd-MRIS-FX10042596,3yd-TRENDPA-1000067593,,,,,
3yd-MRIS-FX10042638,3yd-TRENDPA-1000067607,,,,,
3yd-MRIS-FX10037853,3yd-TRENDPA-1000066971,,,,,
3yd-MRIS-FX10037841,3yd-TRENDPA-1000066989,,,,,
3yd-MRIS-FX10039529,3yd-TRENDPA-1000067003,,,,,
3yd-MRIS-FX10039259,3yd-TRENDPA-1000067013,,,,,
3yd-MRIS-FX10038781,3yd-TRENDPA-1000067027,,,,,
3yd-MRIS-FX10038159,3yd-TRENDPA-1000067037,,,,,
3yd-MRIS-FX10038737,3yd-TRENDPA-1000067057,,,,,
3yd-MRIS-FX10038110,3yd-TRENDPA-1000067077,,,,,
3yd-MRIS-FX10038508,3yd-TRENDPA-1000067087,,,,,
3yd-MRIS-FX10041562,3yd-TRENDPA-1000067097,,,,,
3yd-MRIS-FX10039619,3yd-TRENDPA-1000067107,,,,,
3yd-MRIS-FX10039395,3yd-TRENDPA-1000067117,,,,,
3yd-MRIS-FX10039734,3yd-TRENDPA-1000067129,,,,,
3yd-MRIS-FX10038655,3yd-TRENDPA-1000067139,,,,,
3yd-MRIS-FX10038977,3yd-TRENDPA-1000067153,,,,,
3yd-MRIS-FX10046124,3yd-TRENDPA-1000067549,,,,,
3yd-MRIS-FX10046179,3yd-TRENDPA-1000067565,,,,,
3yd-MRIS-FX10043537,3yd-TRENDPA-1000067579,,,,,
3yd-MRIS-FX10042367,3yd-TRENDPA-1000067589,,,,,
3yd-MRIS-FX10050077,3yd-TRENDPA-1000067601,,,,,
3yd-MRIS-FX10043246,3yd-TRENDPA-1000067613,,,,,
3yd-MRIS-FX10042755,3yd-TRENDPA-1000067623,,,,,
3yd-MRIS-FX10042728,3yd-TRENDPA-1000067633,,,,,
3yd-MRIS-FX10042784,3yd-TRENDPA-1000067643,,,,,
3yd-MRIS-FX10042785,3yd-TRENDPA-1000067653,,,,,
3yd-MRIS-FX10042872,3yd-TRENDPA-1000067661,,,,,
3yd-MRIS-FX10043087,3yd-TRENDPA-1000067683,,,,,
3yd-MRIS-FX10043460,3yd-TRENDPA-1000067695,,,,,
3yd-MRIS-FX10049674,3yd-TRENDPA-1000067705,,,,,
3yd-MRIS-FX10046631,3yd-TRENDPA-1000067713,,,,,
3yd-MRIS-FX10043591,3yd-TRENDPA-1000067723,,,,,
3yd-MRIS-FX10045146,3yd-TRENDPA-1000067733,,,,,
3yd-MRIS-FX10044217,3yd-TRENDPA-1000067743,,,,,
3yd-MRIS-FX10032578,3yd-TRENDPA-1000066285,,,,,
3yd-MRIS-FX10032635,3yd-TRENDPA-1000066293,,,,,
3yd-MRIS-FX10032600,3yd-TRENDPA-1000066303,,,,,
3yd-MRIS-FX10034385,3yd-TRENDPA-1000066323,,,,,
3yd-MRIS-FX10033219,3yd-TRENDPA-1000066331,,,,,
3yd-MRIS-FX10033984,3yd-TRENDPA-1000066341,,,,,
3yd-MRIS-FX10035790,3yd-TRENDPA-1000066371,,,,,
3yd-MRIS-FX10044014,3yd-TRENDPA-1000066383,,,,,
3yd-MRIS-FX10035933,3yd-TRENDPA-1000066395,,,,,
3yd-MRIS-FX10034731,3yd-TRENDPA-1000066405,,,,,
3yd-MRIS-FX10036550,3yd-TRENDPA-1000066417,,,,,
3yd-MRIS-FX10036718,3yd-TRENDPA-1000066427,,,,,
3yd-MRIS-FX10035110,3yd-TRENDPA-1000066437,,,,,
3yd-MRIS-FX10040245,3yd-TRENDPA-1000066447,,,,,
3yd-MRIS-FX10043071,3yd-TRENDPA-1000066457,,,,,
3yd-MRIS-FX10033956,3yd-TRENDPA-1000066469,,,,,
3yd-MRIS-FX10035144,3yd-TRENDPA-1000066483,,,,,
3yd-MRIS-FX10010264,3yd-TRENDPA-1000064071,,,,,
3yd-MRIS-FX10011905,3yd-TRENDPA-1000064091,,,,,
3yd-MRIS-FX10011182,3yd-TRENDPA-1000064105,,,,,
3yd-MRIS-FX10011954,3yd-TRENDPA-1000064117,,,,,
3yd-MRIS-FX10011971,3yd-TRENDPA-1000064125,,,,,
3yd-MRIS-FX10011242,3yd-TRENDPA-1000064135,,,,,
3yd-MRIS-FX10011496,3yd-TRENDPA-1000064147,,,,,
3yd-MRIS-FX10012203,3yd-TRENDPA-1000064177,,,,,
3yd-MRIS-FX10011779,3yd-TRENDPA-1000064189,,,,,
3yd-MRIS-FX10011666,3yd-TRENDPA-1000064201,,,,,
3yd-MRIS-FX10012476,3yd-TRENDPA-1000064205,,,,,
3yd-MRIS-FX10014041,3yd-TRENDPA-1000064213,,,,,
3yd-MRIS-FX10012686,3yd-TRENDPA-1000064217,,,,,
3yd-MRIS-FX10014360,3yd-TRENDPA-1000064223,,,,,
3yd-MRIS-FX10013724,3yd-TRENDPA-1000064229,,,,,
3yd-MRIS-FX10012725,3yd-TRENDPA-1000064235,,,,,
3yd-MRIS-FX10012485,3yd-TRENDPA-1000064241,,,,,
3yd-MRIS-FX10025906,3yd-TRENDPA-1000065055,,,,,
3yd-MRIS-FX10022057,3yd-TRENDPA-1000065065,,,,,
3yd-MRIS-FX10022160,3yd-TRENDPA-1000065075,,,,,
3yd-MRIS-FX10024100,3yd-TRENDPA-1000065085,,,,,
3yd-MRIS-FX10022880,3yd-TRENDPA-1000065109,,,,,
3yd-MRIS-FX10025322,3yd-TRENDPA-1000065123,,,,,
3yd-MRIS-FX10022557,3yd-TRENDPA-1000065133,,,,,
3yd-MRIS-FX10023253,3yd-TRENDPA-1000065145,,,,,
3yd-MRIS-FX10022237,3yd-TRENDPA-1000065157,,,,,
3yd-MRIS-FX10023670,3yd-TRENDPA-1000065167,,,,,
3yd-MRIS-FX10023667,3yd-TRENDPA-1000065177,,,,,
3yd-MRIS-FX10022723,3yd-TRENDPA-1000065187,,,,,
3yd-MRIS-FX10024498,3yd-TRENDPA-1000065197,,,,,
3yd-MRIS-FX10023526,3yd-TRENDPA-1000065207,,,,,
3yd-MRIS-FX10023165,3yd-TRENDPA-1000065217,,,,,
3yd-MRIS-FX10023240,3yd-TRENDPA-1000065225,,,,,
3yd-MRIS-FX10022724,3yd-TRENDPA-1000065235,,,,,
3yd-MRIS-FX10023453,3yd-TRENDPA-1000065247,,,,,
3yd-MRIS-FX10015861,3yd-TRENDPA-1000064325,,,,,
3yd-MRIS-FX10018611,3yd-TRENDPA-1000064335,,,,,
3yd-MRIS-FX10014140,3yd-TRENDPA-1000064347,,,,,
3yd-MRIS-FX10014169,3yd-TRENDPA-1000064373,,,,,
3yd-MRIS-FX10031604,3yd-TRENDPA-1000064383,,,,,
3yd-MRIS-FX10021595,3yd-TRENDPA-1000064391,,,,,
3yd-MRIS-FX10015816,3yd-TRENDPA-1000064401,,,,,
3yd-MRIS-FX10018474,3yd-TRENDPA-1000064411,,,,,
3yd-MRIS-FX10015525,3yd-TRENDPA-1000064421,,,,,
3yd-MRIS-FX10019655,3yd-TRENDPA-1000064431,,,,,
3yd-MRIS-FX10018036,3yd-TRENDPA-1000064455,,,,,
3yd-MRIS-FX10015358,3yd-TRENDPA-1000064465,,,,,
3yd-MRIS-FX10016857,3yd-TRENDPA-1000064495,,,,,
3yd-MRIS-FX10021365,3yd-TRENDPA-1000064507,,,,,
3yd-MRIS-FX10017262,3yd-TRENDPA-1000064519,,,,,
3yd-MRIS-FX10013132,3yd-TRENDPA-1000064253,,,,,
3yd-MRIS-FX10018725,3yd-TRENDPA-1000064265,,,,,
3yd-MRIS-FX10014252,3yd-TRENDPA-1000064275,,,,,
3yd-MRIS-FX10013149,3yd-TRENDPA-1000064287,,,,,
3yd-MRIS-FX10014953,3yd-TRENDPA-1000064301,,,,,
3yd-MRIS-FX10013650,3yd-TRENDPA-1000064311,,,,,
3yd-MRIS-FX10043133,3yd-TRENDPA-1000064321,,,,,
3yd-MRIS-FX10015497,3yd-TRENDPA-1000064345,,,,,
3yd-MRIS-FX10014778,3yd-TRENDPA-1000064355,,,,,
3yd-MRIS-FX10014653,3yd-TRENDPA-1000064379,,,,,
3yd-MRIS-FX10016224,3yd-TRENDPA-1000064389,,,,,
3yd-MRIS-FX10014550,3yd-TRENDPA-1000064399,,,,,
3yd-MRIS-FX10014910,3yd-TRENDPA-1000064409,,,,,
3yd-MRIS-FX10027457,3yd-TRENDPA-1000064429,,,,,
3yd-MRIS-FX10015660,3yd-TRENDPA-1000064439,,,,,
3yd-MRIS-FX10015892,3yd-TRENDPA-1000064449,,,,,
3yd-MRIS-FX10042289,3yd-TRENDPA-1000064469,,,,,
3yd-MRIS-FX10018102,3yd-TRENDPA-1000064295,,,,,
3yd-MRIS-FX10016744,3yd-TRENDPA-1000064307,,,,,
3yd-MRIS-FX10014445,3yd-TRENDPA-1000064319,,,,,
3yd-MRIS-FX10013608,3yd-TRENDPA-1000064329,,,,,
3yd-MRIS-FX10021576,3yd-TRENDPA-1000064339,,,,,
3yd-MRIS-FX10017708,3yd-TRENDPA-1000064351,,,,,
3yd-MRIS-FX10014789,3yd-TRENDPA-1000064363,,,,,
3yd-MRIS-FX10020997,3yd-TRENDPA-1000064947,,,,,
3yd-MRIS-FX10023435,3yd-TRENDPA-1000065131,,,,,
3yd-MRIS-FX10024024,3yd-TRENDPA-1000065141,,,,,
3yd-MRIS-FX10026321,3yd-TRENDPA-1000065153,,,,,
3yd-MRIS-FX10022763,3yd-TRENDPA-1000065165,,,,,
3yd-MRIS-FX10022799,3yd-TRENDPA-1000065179,,,,,
3yd-MRIS-FX10023493,3yd-TRENDPA-1000065189,,,,,
3yd-MRIS-FX10028222,3yd-TRENDPA-1000065199,,,,,
3yd-MRIS-FX10023823,3yd-TRENDPA-1000065209,,,,,
3yd-MRIS-FX10024482,3yd-TRENDPA-1000065309,,,,,
3yd-MRIS-FX10028712,3yd-TRENDPA-1000065319,,,,,
3yd-MRIS-FX10024284,3yd-TRENDPA-1000065331,,,,,
3yd-MRIS-FX10024634,3yd-TRENDPA-1000065343,,,,,
3yd-MRIS-FX10024643,3yd-TRENDPA-1000065357,,,,,
3yd-MRIS-FX10024885,3yd-TRENDPA-1000065367,,,,,
3yd-MRIS-FX10028954,3yd-TRENDPA-1000065391,,,,,
3yd-MRIS-FX10024968,3yd-TRENDPA-1000065401,,,,,
